conn_hash	stmt_id	exec_id	exec_time	sql_type	exe_status	db_ip	client_ip	client_host	app_name	db_user	sql_hash	from_tbs	select_cols	sql_stmt	stmt_bind_vars
conn_16902286455729888348	74	10	2024-11-14 20:53:59	SELECT	FAILURE	192.168.199.155	10.0.161.118	host_18	app_2	user_7	hash_14664562642182878329	tbs_1	department, name	SELECT name, id, name, age FROM table_1 WHERE name LIKE 'A%' AND age > 23 AND age > 23	bind_vars_example
conn_5433375714637436872	347	3	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.199.233	10.0.177.222	host_29	app_3	user_7	hash_3709764530694164757	tbs_2	N/A	UPDATE table_4 SET salary = 7030 WHERE department = 'Sales'	bind_vars_example
conn_5113852527175102208	965	6	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.35.142	10.0.3.251	host_48	app_3	user_8	hash_2363195351394482159	tbs_2	N/A	UPDATE table_1 SET salary = 5547 WHERE department = 'Engineering'	bind_vars_example
conn_4139721476768465404	193	10	2024-11-14 20:53:59	INSERT	FAILURE	192.168.146.127	10.0.84.214	host_9	app_3	user_3	hash_1067945848423732973	tbs_1	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (16, 'John Doe', 25, 7149)	bind_vars_example
conn_9516431676716301356	5	4	2024-11-14 20:53:59	DELETE	FAILURE	192.168.136.197	10.0.176.220	host_56	app_1	user_6	hash_18021694729431129116	tbs_4	N/A	DELETE FROM table_4 WHERE name LIKE 'C%' AND department = 'HR'	bind_vars_example
conn_4235102026208096134	901	10	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.253.86	10.0.132.68	host_67	app_3	user_7	hash_3660680959239359221	tbs_3	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (76, 'John Doe', 21, 5627)	bind_vars_example
conn_8559339861413986411	91	4	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.113.62	10.0.175.145	host_48	app_1	user_8	hash_16351146832782802488	tbs_1	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (17, 'John Doe', 26, 4211)	bind_vars_example
conn_17613785259007296165	455	5	2024-11-14 20:53:59	INSERT	FAILURE	192.168.158.156	10.0.39.156	host_25	app_2	user_1	hash_10994201659437410247	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (97, 'John Doe', 24, 5626)	bind_vars_example
conn_7667972816577319040	385	1	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.142.91	10.0.176.81	host_87	app_2	user_1	hash_17577918143801408612	tbs_2	name, age, name	SELECT id, department, age, id FROM table_3 WHERE salary < 4056	bind_vars_example
conn_8157919737383713940	57	4	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.78.190	10.0.30.110	host_99	app_1	user_5	hash_3046076437918611738	tbs_4	N/A	UPDATE table_1 SET salary = 4034 WHERE department = 'HR' AND salary < 3994	bind_vars_example
conn_13387568360750021639	415	10	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.29.224	10.0.58.94	host_80	app_1	user_1	hash_5376579509515900788	tbs_4	N/A	UPDATE table_2 SET salary = 9667 WHERE name LIKE 'A%' AND age > 30 AND department = 'Engineering'	bind_vars_example
conn_5294135862630816421	489	6	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.236.154	10.0.52.132	host_73	app_4	user_9	hash_4578676404550675522	tbs_2	age, age	SELECT name, id, department, age FROM table_4 WHERE age > 43 AND age > 43 AND name LIKE 'B%'	bind_vars_example
conn_2566182316446663006	886	8	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.25.0	10.0.122.203	host_41	app_4	user_6	hash_2083769649075746499	tbs_2	N/A	UPDATE table_2 SET salary = 7905 WHERE department = 'Engineering' AND name LIKE 'B%' AND age > 46	bind_vars_example
conn_4851673967691365182	419	4	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.145.174	10.0.43.109	host_45	app_4	user_8	hash_11649236455601825921	tbs_4	N/A	UPDATE table_2 SET salary = 5441 WHERE age > 20 AND name LIKE 'B%'	bind_vars_example
conn_10370083121845794556	597	2	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.249.150	10.0.46.6	host_4	app_3	user_9	hash_259060459025193420	tbs_3	N/A	DELETE FROM table_2 WHERE department = 'Engineering' AND department = 'Engineering' AND name LIKE 'B%'	bind_vars_example
conn_5371475482774675928	746	5	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.15.72	10.0.42.11	host_29	app_4	user_6	hash_15794491303476380995	tbs_2	N/A	UPDATE table_3 SET salary = 4984 WHERE age > 37 AND department = 'HR'	bind_vars_example
conn_2947895994196763745	189	10	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.245.134	10.0.195.174	host_10	app_1	user_4	hash_900993437024200276	tbs_3	N/A	UPDATE table_3 SET salary = 8000 WHERE name LIKE 'B%' AND department = 'Engineering'	bind_vars_example
conn_11461646181195286653	181	4	2024-11-14 20:53:59	SELECT	FAILURE	192.168.198.253	10.0.5.1	host_32	app_1	user_1	hash_7377929325594161671	tbs_1	name	SELECT id, department, name, name FROM table_4 WHERE age > 44 AND age > 44 AND age > 44	bind_vars_example
conn_4997193698350376672	471	10	2024-11-14 20:53:59	INSERT	FAILURE	192.168.175.229	10.0.46.206	host_45	app_4	user_7	hash_14676709949115867325	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (97, 'John Doe', 22, 4194)	bind_vars_example
conn_9394454289909359056	277	6	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.118.108	10.0.80.55	host_74	app_4	user_5	hash_16414539042577980879	tbs_3	N/A	UPDATE table_2 SET salary = 6392 WHERE age > 26	bind_vars_example
conn_1433003180735870098	327	5	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.188.230	10.0.176.7	host_29	app_3	user_3	hash_2065512437603798910	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (65, 'John Doe', 29, 6007)	bind_vars_example
conn_17823853751172946962	645	3	2024-11-14 20:53:59	SELECT	FAILURE	192.168.46.166	10.0.49.104	host_11	app_1	user_6	hash_17848571888535963116	tbs_1	name, department, salary	SELECT id, id, name, id FROM table_1 WHERE department = 'HR' AND salary < 5282 AND name LIKE 'A%'	bind_vars_example
conn_2690630306586158312	727	2	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.29.112	10.0.173.147	host_53	app_1	user_9	hash_5785134304914235923	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (19, 'John Doe', 38, 8908)	bind_vars_example
conn_5716922494554617834	244	1	2024-11-14 20:53:59	INSERT	FAILURE	192.168.237.249	10.0.71.72	host_40	app_2	user_2	hash_4629990800388935681	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (53, 'John Doe', 36, 6989)	bind_vars_example
conn_11450686292234766404	50	9	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.170.185	10.0.183.177	host_30	app_1	user_5	hash_9754576378707201214	tbs_3	N/A	UPDATE table_3 SET salary = 6948 WHERE department = 'HR'	bind_vars_example
conn_309336791174168856	685	5	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.199.136	10.0.230.3	host_92	app_3	user_6	hash_621488494008800461	tbs_2	age, name, department	SELECT department, name FROM table_1 WHERE name LIKE 'C%'	bind_vars_example
conn_1993317914634433752	413	9	2024-11-14 20:53:59	INSERT	FAILURE	192.168.83.23	10.0.164.197	host_30	app_2	user_3	hash_2018456612183238006	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (33, 'John Doe', 30, 9019)	bind_vars_example
conn_5681739359768014503	543	1	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.98.130	10.0.85.247	host_23	app_1	user_6	hash_7476498776843876258	tbs_2	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (50, 'John Doe', 28, 5050)	bind_vars_example
conn_777697141746760542	475	4	2024-11-14 20:53:59	DELETE	FAILURE	192.168.248.73	10.0.119.214	host_96	app_4	user_8	hash_7455746452300708631	tbs_2	N/A	DELETE FROM table_1 WHERE name LIKE 'A%' AND department = 'Sales' AND salary < 8424	bind_vars_example
conn_10563325328078525261	450	10	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.18.21	10.0.180.78	host_58	app_4	user_6	hash_10811459128501708573	tbs_2	name, id	SELECT name, name, department, salary FROM table_2 WHERE age > 23	bind_vars_example
conn_10487386876623387979	529	1	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.119.41	10.0.184.215	host_99	app_4	user_5	hash_1894463282762046548	tbs_1	age, name	SELECT id, id FROM table_1 WHERE department = 'HR' AND department = 'HR' AND age > 31	bind_vars_example
conn_4198234395678862137	567	2	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.91.220	10.0.145.164	host_66	app_2	user_9	hash_17102690642161207193	tbs_1	N/A	UPDATE table_4 SET salary = 4348 WHERE salary < 3328 AND department = 'Engineering' AND salary < 3328	bind_vars_example
conn_18102350774584294748	459	2	2024-11-14 20:53:59	SELECT	FAILURE	192.168.40.205	10.0.212.19	host_37	app_2	user_4	hash_259860453519276090	tbs_1	id	SELECT department, age, age, id FROM table_2 WHERE salary < 4884 AND salary < 4884 AND department = 'HR'	bind_vars_example
conn_11830791473728911488	101	10	2024-11-14 20:53:59	SELECT	FAILURE	192.168.214.155	10.0.17.154	host_28	app_3	user_1	hash_11759661858705109737	tbs_2	id, salary, id, name	SELECT age, age, age FROM table_2 WHERE salary < 5739	bind_vars_example
conn_11664137021442819997	940	5	2024-11-14 20:53:59	INSERT	FAILURE	192.168.220.218	10.0.129.111	host_48	app_4	user_7	hash_10250959315432724954	tbs_4	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (95, 'John Doe', 44, 7921)	bind_vars_example
conn_8539888305115032672	629	4	2024-11-14 20:53:59	SELECT	FAILURE	192.168.54.88	10.0.38.101	host_46	app_2	user_6	hash_2061104790985669975	tbs_4	age	SELECT department, id FROM table_1 WHERE department = 'HR' AND age > 37 AND department = 'HR'	bind_vars_example
conn_9776773987213252894	91	7	2024-11-14 20:53:59	SELECT	FAILURE	192.168.84.243	10.0.11.185	host_19	app_4	user_5	hash_10499308176625827775	tbs_2	age, id, department, department	SELECT salary, id FROM table_4 WHERE salary < 5852 AND salary < 5852	bind_vars_example
conn_1863939023999659014	613	7	2024-11-14 20:53:59	DELETE	FAILURE	192.168.7.182	10.0.161.8	host_36	app_3	user_6	hash_11765000843688278099	tbs_1	N/A	DELETE FROM table_3 WHERE salary < 6107 AND age > 48	bind_vars_example
conn_7595060141249419202	382	6	2024-11-14 20:53:59	INSERT	FAILURE	192.168.9.129	10.0.19.129	host_97	app_1	user_7	hash_15341815293208073045	tbs_2	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (3, 'John Doe', 43, 8273)	bind_vars_example
conn_484635286615668721	815	10	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.16.170	10.0.154.211	host_70	app_1	user_8	hash_9337230192806890962	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (6, 'John Doe', 26, 5564)	bind_vars_example
conn_13435374065761894340	869	4	2024-11-14 20:53:59	INSERT	FAILURE	192.168.141.241	10.0.82.238	host_49	app_1	user_4	hash_2619685765352190898	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (32, 'John Doe', 21, 8408)	bind_vars_example
conn_6404522224761246387	726	7	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.247.202	10.0.24.113	host_11	app_4	user_5	hash_3774295216781863153	tbs_4	N/A	UPDATE table_2 SET salary = 7425 WHERE department = 'Engineering' AND department = 'Engineering' AND age > 44	bind_vars_example
conn_201457021745978328	225	6	2024-11-14 20:53:59	DELETE	FAILURE	192.168.17.171	10.0.192.4	host_92	app_2	user_5	hash_1223721594448658954	tbs_4	N/A	DELETE FROM table_3 WHERE name LIKE 'C%' AND name LIKE 'C%'	bind_vars_example
conn_8887020521107944984	561	1	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.19.171	10.0.26.123	host_28	app_1	user_1	hash_2969401411701405680	tbs_3	N/A	UPDATE table_2 SET salary = 3264 WHERE name LIKE 'C%' AND name LIKE 'C%' AND age > 49	bind_vars_example
conn_15944318135183041973	819	10	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.85.139	10.0.123.4	host_79	app_2	user_3	hash_8984576775453064649	tbs_4	name, age, department	SELECT name FROM table_3 WHERE age > 33	bind_vars_example
conn_11042985152999296236	766	7	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.67.150	10.0.185.242	host_55	app_4	user_6	hash_13738466064002236046	tbs_3	N/A	UPDATE table_3 SET salary = 7192 WHERE age > 44 AND age > 44 AND age > 44	bind_vars_example
conn_13768244983778207529	707	5	2024-11-14 20:53:59	INSERT	FAILURE	192.168.129.48	10.0.193.38	host_22	app_4	user_5	hash_4828733212903077621	tbs_4	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (90, 'John Doe', 37, 3016)	bind_vars_example
conn_14009563642490305148	111	7	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.18.143	10.0.157.11	host_24	app_4	user_3	hash_6353288999352303733	tbs_2	N/A	DELETE FROM table_1 WHERE age > 37 AND name LIKE 'A%' AND name LIKE 'A%'	bind_vars_example
conn_9315272233566330027	233	1	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.113.144	10.0.29.115	host_12	app_3	user_2	hash_16705504432452308338	tbs_3	N/A	DELETE FROM table_3 WHERE salary < 9370 AND salary < 9370	bind_vars_example
conn_1829679125636061966	848	9	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.99.60	10.0.44.144	host_24	app_4	user_9	hash_14724300909533077887	tbs_2	N/A	UPDATE table_2 SET salary = 7259 WHERE age > 43 AND salary < 9250	bind_vars_example
conn_9699650772738249443	60	9	2024-11-14 20:53:59	DELETE	FAILURE	192.168.111.199	10.0.198.119	host_19	app_2	user_3	hash_11656498919410828508	tbs_1	N/A	DELETE FROM table_3 WHERE name LIKE 'B%'	bind_vars_example
conn_6659071286336860171	855	3	2024-11-14 20:53:59	INSERT	FAILURE	192.168.70.49	10.0.212.129	host_26	app_1	user_5	hash_1625205035676400352	tbs_3	N/A	INSERT INTO table_3 (id, name, age, salary) VALUES (9, 'John Doe', 22, 7713)	bind_vars_example
conn_7915300594462562570	706	9	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.34.245	10.0.81.177	host_89	app_1	user_5	hash_11707619234356667572	tbs_3	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (53, 'John Doe', 30, 9312)	bind_vars_example
conn_4039138223658441045	300	7	2024-11-14 20:53:59	DELETE	FAILURE	192.168.217.40	10.0.241.99	host_17	app_2	user_7	hash_13666885785328402904	tbs_3	N/A	DELETE FROM table_4 WHERE department = 'Sales'	bind_vars_example
conn_12945948085829122595	361	9	2024-11-14 20:53:59	SELECT	FAILURE	192.168.138.252	10.0.31.91	host_1	app_2	user_7	hash_6489814569479044030	tbs_1	name, department, salary, salary	SELECT age, age FROM table_1 WHERE age > 27 AND name LIKE 'B%'	bind_vars_example
conn_2962390781545218668	304	6	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.219.237	10.0.95.48	host_17	app_4	user_4	hash_7932854118325380009	tbs_1	N/A	DELETE FROM table_2 WHERE age > 20	bind_vars_example
conn_7593973445071089426	427	5	2024-11-14 20:53:59	INSERT	FAILURE	192.168.205.116	10.0.183.142	host_21	app_4	user_9	hash_850799712644118318	tbs_1	N/A	INSERT INTO table_1 (id, name, age, salary) VALUES (32, 'John Doe', 39, 4579)	bind_vars_example
conn_6464271740125335665	509	3	2024-11-14 20:53:59	INSERT	FAILURE	192.168.26.32	10.0.210.12	host_78	app_2	user_6	hash_8061449754699710873	tbs_3	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (45, 'John Doe', 21, 6183)	bind_vars_example
conn_9948349712956601619	109	9	2024-11-14 20:53:59	SELECT	SUCCESS	192.168.204.27	10.0.170.219	host_19	app_1	user_9	hash_8347739167417637991	tbs_3	name, salary	SELECT name, id, department, department FROM table_3 WHERE age > 40 AND name LIKE 'C%' AND salary < 4610	bind_vars_example
conn_1682138096020185171	953	7	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.24.232	10.0.12.107	host_61	app_3	user_6	hash_447425345777713221	tbs_3	N/A	UPDATE table_4 SET salary = 4570 WHERE department = 'Engineering'	bind_vars_example
conn_15988784335473428431	688	8	2024-11-14 20:53:59	SELECT	FAILURE	192.168.126.26	10.0.11.210	host_16	app_3	user_6	hash_4510896319440699846	tbs_3	age, id	SELECT age, id, salary FROM table_3 WHERE salary < 3692	bind_vars_example
conn_17768703557828064305	369	6	2024-11-14 20:53:59	SELECT	FAILURE	192.168.250.10	10.0.221.114	host_47	app_2	user_9	hash_13022369520865845988	tbs_3	age, department, id	SELECT salary, name, salary FROM table_1 WHERE department = 'Engineering' AND department = 'Engineering' AND name LIKE 'C%'	bind_vars_example
conn_2673009695991098591	186	10	2024-11-14 20:53:59	DELETE	FAILURE	192.168.101.192	10.0.71.95	host_22	app_4	user_7	hash_8516747676911320041	tbs_4	N/A	DELETE FROM table_4 WHERE name LIKE 'A%' AND department = 'Engineering' AND salary < 9232	bind_vars_example
conn_15405788894517472219	781	6	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.249.157	10.0.186.37	host_71	app_2	user_6	hash_9341597642150428494	tbs_1	N/A	UPDATE table_2 SET salary = 8531 WHERE salary < 5159 AND age > 49 AND age > 49	bind_vars_example
conn_15517699663587922947	520	8	2024-11-14 20:53:59	SELECT	FAILURE	192.168.4.2	10.0.29.230	host_36	app_2	user_6	hash_17969628750403021136	tbs_2	department, name, salary, salary	SELECT id FROM table_4 WHERE department = 'Sales' AND department = 'Sales' AND department = 'Sales'	bind_vars_example
conn_11375258294516829131	972	9	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.8.74	10.0.237.197	host_32	app_3	user_8	hash_10828193534668235179	tbs_2	N/A	DELETE FROM table_4 WHERE salary < 7851 AND name LIKE 'C%'	bind_vars_example
conn_12699789369514674836	194	9	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.158.158	10.0.244.14	host_40	app_1	user_7	hash_13006609535872400950	tbs_1	N/A	INSERT INTO table_2 (id, name, age, salary) VALUES (36, 'John Doe', 24, 9279)	bind_vars_example
conn_1958494271092730020	685	5	2024-11-14 20:53:59	UPDATE	SUCCESS	192.168.40.125	10.0.85.154	host_27	app_1	user_4	hash_4775529305902244001	tbs_2	N/A	UPDATE table_1 SET salary = 8685 WHERE department = 'Engineering' AND name LIKE 'C%'	bind_vars_example
conn_8568548887818298159	44	4	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.168.78	10.0.198.25	host_41	app_3	user_4	hash_2222263962257087416	tbs_4	N/A	UPDATE table_3 SET salary = 4546 WHERE name LIKE 'B%' AND name LIKE 'B%'	bind_vars_example
conn_10837870293194354523	970	6	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.41.93	10.0.128.33	host_81	app_4	user_7	hash_14506690205265761376	tbs_4	N/A	DELETE FROM table_2 WHERE salary < 7315 AND department = 'HR'	bind_vars_example
conn_16148298820146793624	430	4	2024-11-14 20:53:59	INSERT	SUCCESS	192.168.3.189	10.0.216.147	host_38	app_1	user_2	hash_2628327969272270936	tbs_4	N/A	INSERT INTO table_4 (id, name, age, salary) VALUES (25, 'John Doe', 22, 8632)	bind_vars_example
conn_1568964430634608457	472	3	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.3.181	10.0.195.26	host_35	app_1	user_9	hash_12274203458164793367	tbs_4	N/A	DELETE FROM table_2 WHERE age > 26	bind_vars_example
conn_6390348341841178888	764	4	2024-11-14 20:53:59	DELETE	SUCCESS	192.168.219.123	10.0.111.137	host_89	app_4	user_1	hash_15192796320523578151	tbs_1	N/A	DELETE FROM table_4 WHERE name LIKE 'B%' AND department = 'Sales'	bind_vars_example
conn_18284040143364625896	891	2	2024-11-14 20:53:59	SELECT	FAILURE	192.168.173.38	10.0.252.215	host_59	app_4	user_3	hash_8521642066265506753	tbs_1	name	SELECT id, id, id, salary FROM table_1 WHERE name LIKE 'C%'	bind_vars_example
conn_7963966612547448497	701	3	2024-11-14 20:53:59	UPDATE	FAILURE	192.168.32.243	10.0.155.2	host_71	app_4	user_1	hash_1463543879231216217	tbs_2	N/A	UPDATE table_1 SET salary = 5324 WHERE salary < 7756 AND salary < 7756	bind_vars_example
